timestamp,victim_TEC,attacker_TEC,state
1775571394.5158098,0,0,victim_identification,0,0
1775571395.0162294,0,0,victim_identification,0,0
1775571395.5168257,0,0,victim_identification,0,0
1775571396.017224,0,0,victim_identification,0,0
1775571396.5181394,0,0,victim_identification,0,0
1775571397.0183542,0,0,victim_identification,0,0
1775571397.518589,0,0,victim_identification,0,0
1775571398.0187807,0,0,victim_identification,0,0
1775571398.5189936,0,0,victim_identification,0,0
1775571399.0198753,0,0,victim_identification,0,0
1775571399.5204282,0,0,victim_identification,0,0
1775571400.0206232,0,0,victim_identification,0,0
1775571400.5208156,0,0,victim_identification,0,0
1775571401.0212471,0,0,victim_identification,0,0
1775571401.5216439,0,0,victim_identification,0,0
1775571402.0219994,0,0,victim_identification,0,0
1775571402.5223088,0,0,victim_identification,0,0
1775571403.0226173,0,0,victim_identification,0,0
1775571403.5228171,0,0,victim_identification,0,0
1775571404.0233517,0,0,victim_identification,0,0
1775571404.5235438,0,0,victim_identification,0,0
1775571405.0270095,0,0,victim_identification,0,0
1775571405.532441,0,0,victim_identification,0,0
1775571406.0326378,0,0,victim_identification,0,0
1775571406.5328536,0,0,victim_identification,0,0
1775571407.0330536,0,0,victim_identification,0,0
1775571407.5410345,0,0,victim_identification,0,0
1775571408.0494232,0,0,victim_identification,0,0
1775571408.5496218,0,0,victim_identification,0,0
1775571409.0498283,0,0,victim_identification,0,0
1775571409.55005,0,0,victim_identification,0,0
1775571410.051141,0,0,victim_identification,0,0
1775571410.5635555,0,0,victim_identification,0,0
1775571411.063762,0,0,victim_identification,0,0
1775571411.564182,0,0,victim_identification,0,0
1775571412.0645936,0,0,victim_identification,0,0
1775571412.5647948,0,0,victim_identification,0,0
1775571413.0652,0,0,victim_identification,0,0
1775571413.5657954,0,0,victim_identification,0,0
1775571414.0664482,0,0,victim_identification,0,0
1775571414.5666435,0,0,victim_identification,0,0
1775571415.0687544,0,0,victim_identification,0,0
1775571415.5769246,0,0,victim_identification,0,0
1775571416.0771384,0,0,victim_identification,0,0
1775571416.5775697,0,0,victim_identification,0,0
1775571417.077771,0,0,victim_identification,0,0
1775571417.5779712,0,0,victim_identification,0,0
1775571418.088434,0,0,victim_identification,0,0
1775571418.6032972,0,0,victim_identification,0,0
1775571419.1198194,0,0,victim_identification,0,0
1775571419.6201775,0,0,victim_identification,0,0
1775571420.120443,0,0,victim_identification,0,0
1775571420.6213107,0,0,victim_identification,0,0
1775571421.121879,0,0,victim_identification,0,0
1775571421.6264195,0,0,victim_identification,0,0
1775571422.1274066,0,0,victim_identification,0,0
1775571422.6293836,0,0,victim_identification,0,0
1775571423.1297054,0,0,victim_identification,0,0
1775571423.6299121,0,0,victim_identification,0,0
1775571424.1301043,0,0,victim_identification,0,0
1775571424.6303172,0,0,victim_identification,0,0
1775571425.1309474,0,0,victim_identification,0,0
1775571425.6311736,0,0,victim_identification,0,0
1775571426.1314058,0,0,victim_identification,0,0
1775571426.6316137,0,0,victim_identification,0,0
1775571427.131818,0,0,victim_identification,0,0
1775571427.6322067,0,0,victim_identification,0,0
1775571428.1324253,0,0,victim_identification,0,0
1775571428.6326325,0,0,victim_identification,0,0
1775571429.1328373,0,0,victim_identification,0,0
1775571429.6330404,0,0,victim_identification,0,0
1775571430.1332457,0,0,victim_identification,0,0
1775571430.6334667,0,0,victim_identification,0,0
1775571431.1338906,0,0,victim_identification,0,0
1775571431.6340902,0,0,victim_identification,0,0
1775571432.1345222,0,0,victim_identification,0,0
1775571432.6375299,0,0,victim_identification,0,0
1775571433.1441824,0,0,victim_identification,0,0
1775571433.644615,0,0,victim_identification,0,0
1775571434.1448169,0,0,victim_identification,0,0
1775571434.6450286,0,0,victim_identification,0,0
1775571435.1452308,0,0,victim_identification,0,0
1775571435.6457646,0,0,victim_identification,0,0
1775571436.146302,0,0,victim_identification,0,0
1775571436.6494396,0,0,victim_identification,0,0
1775571437.1557198,0,0,victim_identification,0,0
1775571437.655928,0,0,victim_identification,0,0
1775571438.1564755,0,0,victim_identification,0,0
1775571438.6569767,0,0,victim_identification,0,0
1775571439.1571846,0,0,victim_identification,0,0
1775571439.7611275,0,0,victim_identification,0,0
1775571440.2671552,0,0,victim_identification,0,0
1775571440.7673917,0,0,victim_identification,0,0
1775571441.2679129,0,0,victim_identification,0,0
1775571441.7681189,0,0,victim_identification,0,0
1775571442.2686248,0,0,victim_identification,0,0
1775571442.7711546,0,0,victim_identification,0,0
1775571443.2715707,0,0,victim_identification,0,0
1775571443.7719913,0,0,victim_identification,0,0
1775571444.2722163,0,0,victim_identification,0,0
1775571444.772441,0,0,victim_identification,0,0
1775571445.3869355,0,0,victim_identification,0,0
1775571445.8922298,0,0,victim_identification,0,0
1775571446.3924298,0,0,victim_identification,0,0
1775571446.8926184,0,0,victim_identification,0,0
1775571447.3927755,0,0,victim_identification,0,0
1775571447.8930159,0,0,victim_identification,0,0
1775571448.3932514,0,0,victim_identification,0,0
1775571448.893438,0,0,victim_identification,0,0
1775571449.3935654,0,0,victim_identification,0,0
1775571449.894055,0,0,victim_identification,0,0
1775571450.3942232,0,0,victim_identification,0,0
1775571450.89551,0,0,victim_identification,0,0
1775571451.4146092,0,0,victim_identification,0,0
1775571451.9148235,0,0,victim_identification,0,0
1775571452.415034,0,0,victim_identification,0,0
1775571452.9152248,0,0,victim_identification,0,0
1775571453.4154537,0,0,victim_identification,0,0
1775571453.915993,0,0,victim_identification,0,0
1775571454.4162052,0,0,victim_identification,0,0
1775571454.917711,0,0,victim_identification,0,0
1775571455.4234505,0,0,victim_identification,0,0
1775571455.9236639,0,0,victim_identification,0,0
1775571456.4346676,0,0,victim_identification,0,0
1775571456.9535878,0,0,victim_identification,0,0
1775571457.4540684,0,0,victim_identification,0,0
1775571457.9543276,0,0,victim_identification,0,0
1775571458.4547389,0,0,victim_identification,0,0
1775571458.9549458,0,0,victim_identification,0,0
1775571459.455376,0,0,victim_identification,0,0
1775571459.9559827,0,0,victim_identification,0,0
1775571460.456175,0,0,victim_identification,0,0
1775571460.9564018,0,0,victim_identification,0,0
1775571461.4600937,0,0,victim_identification,0,0
1775571461.960337,0,0,victim_identification,0,0
1775571462.4605386,0,0,victim_identification,0,0
1775571462.9607444,0,0,victim_identification,0,0
1775571463.4622412,0,0,victim_identification,0,0
1775571463.9624538,0,0,victim_identification,0,0
1775571464.4626493,0,0,victim_identification,0,0
1775571464.962884,0,0,victim_identification,0,0
1775571465.4630854,0,0,victim_identification,0,0
1775571465.9632971,0,0,victim_identification,0,0
1775571466.4635315,0,0,victim_identification,0,0
1775571466.9637496,0,0,victim_identification,0,0
1775571467.4641926,0,0,victim_identification,0,0
1775571467.9644444,0,0,victim_identification,0,0
1775571468.469216,0,0,victim_identification,0,0
1775571468.969442,0,0,victim_identification,0,0
1775571469.469635,0,0,victim_identification,0,0
1775571469.9699244,0,0,victim_identification,0,0
1775571470.4701188,0,0,victim_identification,0,0
1775571470.970552,0,0,victim_identification,0,0
1775571471.4707484,0,0,victim_identification,0,0
1775571471.9710925,0,0,victim_identification,0,0
1775571472.4713054,0,0,victim_identification,0,0
1775571472.9715233,0,0,victim_identification,0,0
1775571473.47172,0,0,victim_identification,0,0
1775571473.9719238,0,0,victim_identification,0,0
1775571474.4721441,0,0,victim_identification,0,0
1775571474.9726784,0,0,victim_identification,0,0
1775571475.4728937,0,0,victim_identification,0,0
1775571475.9780633,0,0,victim_identification,0,0
1775571476.4790897,0,0,victim_identification,0,0
1775571476.979348,0,0,victim_identification,0,0
1775571477.4826422,0,0,victim_identification,0,0
1775571477.9829047,0,0,victim_identification,0,0
1775571478.4831235,0,0,victim_identification,0,0
1775571478.9833233,0,0,victim_identification,0,0
1775571479.4835246,0,0,victim_identification,0,0
1775571479.983718,0,0,victim_identification,0,0
1775571480.4839158,0,0,victim_identification,0,0
1775571480.984127,0,0,victim_identification,0,0
1775571481.4897447,0,0,victim_identification,0,0
1775571481.9919016,0,0,victim_identification,0,0
1775571482.492102,0,0,victim_identification,0,0
1775571482.9926395,0,0,victim_identification,0,0
1775571483.4927995,0,0,victim_identification,0,0
1775571483.993002,0,0,victim_identification,0,0
1775571484.4932084,0,0,victim_identification,0,0
1775571484.9934258,0,0,victim_identification,0,0
1775571485.493636,0,0,victim_identification,0,0
1775571485.9938414,0,0,victim_identification,0,0
1775571486.4940464,0,0,victim_identification,0,0
1775571486.9942684,0,0,victim_identification,0,0
1775571487.4945114,0,0,victim_identification,0,0
1775571487.9998076,0,0,victim_identification,0,0
1775571488.5002646,0,0,victim_identification,0,0
1775571489.0005043,0,0,victim_identification,0,0
1775571489.5008872,0,0,victim_identification,0,0
1775571490.0011094,0,0,victim_identification,0,0
1775571490.50141,0,0,victim_identification,0,0
1775571491.0016346,0,0,victim_identification,0,0
1775571491.5080633,0,0,victim_identification,0,0
1775571492.0084386,0,0,victim_identification,0,0
1775571492.5086663,0,0,victim_identification,0,0
1775571493.0088928,0,0,victim_identification,0,0
1775571493.5093176,0,0,victim_identification,0,0
1775571494.009888,0,0,victim_identification,0,0
1775571494.5101674,0,0,victim_identification,0,0
1775571495.0123053,0,0,victim_identification,0,0
1775571495.5191743,0,0,victim_identification,0,0
1775571496.0196996,0,0,victim_identification,0,0
1775571496.5351188,0,0,victim_identification,0,0
1775571497.035438,0,0,victim_identification,0,0
1775571497.5371945,0,0,victim_identification,0,0
1775571498.037798,0,0,victim_identification,0,0
1775571498.5384939,0,0,victim_identification,0,0
1775571499.0387123,0,0,victim_identification,0,0
1775571499.5389194,0,0,victim_identification,0,0
1775571500.1153097,0,0,victim_identification,0,0
1775571500.6223047,0,0,victim_identification,0,0
1775571501.1228573,0,0,victim_identification,0,0
1775571501.6230555,0,0,victim_identification,0,0
1775571502.1232736,0,0,victim_identification,0,0
1775571502.6234741,0,0,victim_identification,0,0
1775571503.123766,0,0,victim_identification,0,0
1775571503.6290786,0,0,victim_identification,0,0
1775571504.1293135,0,0,victim_identification,0,0
1775571504.62953,0,0,victim_identification,0,0
1775571505.1297505,0,0,victim_identification,0,0
1775571505.6303058,0,0,victim_identification,0,0
1775571506.1306043,0,0,victim_identification,0,0
